125	131	1
33	271	1
62	115	1
179	183	1
124	188	1
63	66	1
55	64	1
152	279	1
129	162	1
58	89	1
18	41	1
101	152	1
55	277	1
54	113	1
17	40	1
55	33	1
21	73	1
55	87	1
92	272	1
71	206	1
241	242	1
178	202	1
8	57	1
262	267	1
166	168	1
156	163	1
88	151	1
38	56	1
55	271	1
167	226	1
159	264	1
31	56	1
250	108	1
167	188	1
49	114	1
184	203	1
11	44	1
224	235	1
62	251	1
198	221	1
16	62	1
242	270	1
84	131	1
54	150	1
95	279	1
60	86	1
113	251	1
104	172	1
97	104	1
151	253	1
97	271	1
83	212	1
61	89	1
125	188	1
263	152	1
72	82	1
13	44	1
111	263	1
32	89	1
267	103	1
133	181	1
1	73	1
12	78	1
56	264	1
49	161	1
36	54	1
107	247	1
70	81	1
24	83	1
55	59	1
54	168	1
98	104	1
13	56	1
61	68	1
168	178	1
167	186	1
19	41	1
103	268	1
29	87	1
59	68	1
278	261	1
57	269	1
64	150	1
69	155	1
182	234	1
151	154	1
98	33	1
53	61	1
178	224	1
55	100	1
24	151	1
178	205	1
11	13	1
1	170	1
11	198	1
68	156	1
3	198	1
260	163	1
57	112	1
2	56	1
75	114	1
111	175	1
245	105	1
31	89	1
34	56	1
8	151	1
258	275	1
101	109	1
152	99	1
98	152	1
21	182	1
260	108	1
265	56	1
67	151	1
151	261	1
115	263	1
57	156	1
166	190	1
89	270	1
53	55	1
60	233	1
58	243	1
176	196	1
29	151	1
4	72	1
240	251	1
68	113	1
22	167	1
14	178	1
114	266	1
41	46	1
171	232	1
99	105	1
264	265	1
64	249	1
1	226	1
90	98	1
56	112	1
153	107	1
133	170	1
56	152	1
55	32	1
54	80	1
57	247	1
8	45	1
105	157	1
79	176	1
80	166	1
70	189	1
79	167	1
162	225	1
250	249	1
167	189	1
89	104	1
45	47	1
262	270	1
187	190	1
87	268	1
67	115	1
82	84	1
48	160	1
39	279	1
22	169	1
151	157	1
6	176	1
115	147	1
14	45	1
96	103	1
226	237	1
21	109	1
30	103	1
58	113	1
53	169	1
30	55	1
22	109	1
127	177	1
61	109	1
263	264	1
166	225	1
91	272	1
53	74	1
262	268	1
68	161	1
59	240	1
241	269	1
115	264	1
85	170	1
53	234	1
13	112	1
187	235	1
29	61	1
55	158	1
250	279	1
98	109	1
54	243	1
59	99	1
57	179	1
111	159	1
54	57	1
4	82	1
22	179	1
95	108	1
71	159	1
198	233	1
61	234	1
55	94	1
83	171	1
132	187	1
163	262	1
89	98	1
10	17	1
131	266	1
69	163	1
204	220	1
98	32	1
83	177	1
252	240	1
152	254	1
54	246	1
19	77	1
124	132	1
251	239	1
167	185	1
114	146	1
24	152	1
69	138	1
166	191	1
61	83	1
33	104	1
8	12	1
52	54	1
12	161	1
264	268	1
55	60	1
104	270	1
64	141	1
63	277	1
103	252	1
59	64	1
271	254	1
127	135	1
22	61	1
97	162	1
31	103	1
172	271	1
109	141	1
54	209	1
6	76	1
83	231	1
60	175	1
152	158	1
102	151	1
250	39	1
242	104	1
64	163	1
84	232	1
139	152	1
69	203	1
98	151	1
4	205	1
19	78	1
39	136	1
21	75	1
121	181	1
109	154	1
55	242	1
107	259	1
65	67	1
3	112	1
8	68	1
62	63	1
12	47	1
86	121	1
252	269	1
55	91	1
185	195	1
7	11	1
152	162	1
126	193	1
4	27	1
83	198	1
103	263	1
28	167	1
247	258	1
244	272	1
109	162	1
183	189	1
61	169	1
55	128	1
54	152	1
12	45	1
263	99	1
263	270	1
69	162	1
34	272	1
88	103	1
45	55	1
231	233	1
158	175	1
256	272	1
96	268	1
71	88	1
32	56	1
17	168	1
66	265	1
61	243	1
54	59	1
151	172	1
56	65	1
203	251	1
133	180	1
244	255	1
166	185	1
135	171	1
22	74	1
172	92	1
61	168	1
151	255	1
6	22	1
98	270	1
14	223	1
264	272	1
260	278	1
252	104	1
246	274	1
59	241	1
28	109	1
54	33	1
55	205	1
186	191	1
12	51	1
40	167	1
71	110	1
134	170	1
86	177	1
7	41	1
190	235	1
232	234	1
59	95	1
137	279	1
57	174	1
247	106	1
55	92	1
55	88	1
45	58	1
86	131	1
11	114	1
3	130	1
4	54	1
3	175	1
54	151	1
167	184	1
72	81	1
99	272	1
152	172	1
56	71	1
246	258	1
109	155	1
89	90	1
84	177	1
21	219	1
54	92	1
55	29	1
119	188	1
28	54	1
54	95	1
240	103	1
186	226	1
177	180	1
256	273	1
252	268	1
263	267	1
62	114	1
130	226	1
166	182	1
62	266	1
167	191	1
246	247	1
125	232	1
223	236	1
179	188	1
54	157	1
85	177	1
72	152	1
63	115	1
57	63	1
62	68	1
8	58	1
39	137	1
55	240	1
14	198	1
31	61	1
54	244	1
103	172	1
199	202	1
57	242	1
70	219	1
110	158	1
54	60	1
25	152	1
240	268	1
111	264	1
58	147	1
49	51	1
67	114	1
55	247	1
55	101	1
260	277	1
71	152	1
198	203	1
202	251	1
21	175	1
166	226	1
20	78	1
65	160	1
152	30	1
52	168	1
95	250	1
60	89	1
263	271	1
262	265	1
109	167	1
60	131	1
20	40	1
115	161	1
25	86	1
176	182	1
107	258	1
120	134	1
242	253	1
168	175	1
82	156	1
179	189	1
167	224	1
19	40	1
79	168	1
59	150	1
263	272	1
98	162	1
105	254	1
27	225	1
151	254	1
163	247	1
264	271	1
134	191	1
190	238	1
172	279	1
245	273	1
132	171	1
3	124	1
77	78	1
52	122	1
56	231	1
21	166	1
85	213	1
262	272	1
60	80	1
56	60	1
52	233	1
55	244	1
246	273	1
77	166	1
4	61	1
261	250	1
166	186	1
131	169	1
69	72	1
175	233	1
138	155	1
33	115	1
58	242	1
151	260	1
151	100	1
57	35	1
54	241	1
56	64	1
152	256	1
130	223	1
31	269	1
71	115	1
172	105	1
61	176	1
239	267	1
59	111	1
56	248	1
244	271	1
60	241	1
206	240	1
28	166	1
240	241	1
264	269	1
57	91	1
96	31	1
133	186	1
124	134	1
57	151	1
90	104	1
13	21	1
17	43	1
152	100	1
9	73	1
33	59	1
241	104	1
131	224	1
91	271	1
249	278	1
44	59	1
55	79	1
264	270	1
199	234	1
54	56	1
56	158	1
246	256	1
103	262	1
159	167	1
59	90	1
262	271	1
99	151	1
55	34	1
98	272	1
38	57	1
60	169	1
139	151	1
105	264	1
46	50	1
131	226	1
13	169	1
1	13	1
61	85	1
55	207	1
12	77	1
31	268	1
264	267	1
250	128	1
138	247	1
11	160	1
251	268	1
96	269	1
10	74	1
249	157	1
153	276	1
247	275	1
13	40	1
203	222	1
22	76	1
32	54	1
105	244	1
58	94	1
167	225	1
251	241	1
61	130	1
79	169	1
14	41	1
154	247	1
60	156	1
83	201	1
157	272	1
130	188	1
5	21	1
96	29	1
12	14	1
55	241	1
83	170	1
20	43	1
152	97	1
56	245	1
54	31	1
250	151	1
109	145	1
106	246	1
176	234	1
2	225	1
88	267	1
279	55	1
109	139	1
54	90	1
151	258	1
239	103	1
163	266	1
69	109	1
83	190	1
163	263	1
149	222	1
3	83	1
97	89	1
16	199	1
202	221	1
64	140	1
163	165	1
30	268	1
105	263	1
43	76	1
96	267	1
68	151	1
13	22	1
7	13	1
40	47	1
29	267	1
106	264	1
54	112	1
183	209	1
62	64	1
54	89	1
152	159	1
14	40	1
54	30	1
103	264	1
15	160	1
132	181	1
98	105	1
151	97	1
107	276	1
11	42	1
61	241	1
75	166	1
81	156	1
264	104	1
262	263	1
61	79	1
56	252	1
104	262	1
231	266	1
4	69	1
28	55	1
249	260	1
19	21	1
22	182	1
60	157	1
175	182	1
55	56	1
82	151	1
115	206	1
56	240	1
9	41	1
64	157	1
61	88	1
189	198	1
117	119	1
195	224	1
13	179	1
59	89	1
32	33	1
102	109	1
71	103	1
256	257	1
257	106	1
99	109	1
59	91	1
177	181	1
60	168	1
33	58	1
205	219	1
11	50	1
58	206	1
151	91	1
240	267	1
263	268	1
84	211	1
251	267	1
151	256	1
115	157	1
116	118	1
9	19	1
111	262	1
125	135	1
171	231	1
166	223	1
105	243	1
54	272	1
264	273	1
54	100	1
131	188	1
67	162	1
84	199	1
167	223	1
3	176	1
243	271	1
151	152	1
5	75	1
4	84	1
250	152	1
9	18	1
3	71	1
47	78	1
11	41	1
92	270	1
25	84	1
68	152	1
186	189	1
13	77	1
131	225	1
34	162	1
88	268	1
54	91	1
249	277	1
38	59	1
54	158	1
108	261	1
57	33	1
89	269	1
115	174	1
262	269	1
7	23	1
23	61	1
87	267	1
161	263	1
105	255	1
29	58	1
179	204	1
148	221	1
54	58	1
8	41	1
166	188	1
157	264	1
